name,varlab
DDErrorIHME20210317_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210311_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210306_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210225_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210220_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210212_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210204_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210128_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210122_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20210115_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201223_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201217_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201210_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201203_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201119_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201112_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201029_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201022_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201015_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201009_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20201002_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200924_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200918_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200911_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200903_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200827_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200821_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200806_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200730_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200722_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200714_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200707_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200629_Med1,DayDeaIHME median error by calendar months and updates
DDErrorIHME20200625_Med1,DayDeaIHME median error by calendar months and updates
date,calendar date
loc_grand_name,country
DayDeaMeSmIHME20221216,Daily deaths mean smoothed IHME
seir_cumulative_unscaled_mean,IHME Cumulative reported deaths mean estimate
DayDeaMeRaIHME20221216,Daily deaths mean raw IHME
DayDeaMeFoIHME20221216,Daily deaths mean smooth forecast only IHME
update_date20221216,update date
epoch20221216,epoch IHME
