name,varlab
DayDeaMeFoDELP20220726,Daily deaths mean smooth forecast only DELP
update_date20220727,update date
DayDeaMeRaDELP20220727,Daily deaths mean raw DELP
DayDeaMeSmDELP20220727,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220727,Daily deaths mean smooth forecast only DELP
update_date20220728,update date
DayDeaMeRaDELP20220728,Daily deaths mean raw DELP
DayDeaMeSmDELP20220728,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220728,Daily deaths mean smooth forecast only DELP
update_date20220729,update date
DayDeaMeRaDELP20220729,Daily deaths mean raw DELP
DayDeaMeSmDELP20220729,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220729,Daily deaths mean smooth forecast only DELP
update_date20220730,update date
DayDeaMeRaDELP20220730,Daily deaths mean raw DELP
DayDeaMeSmDELP20220730,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220730,Daily deaths mean smooth forecast only DELP
update_date20220731,update date
DayDeaMeRaDELP20220731,Daily deaths mean raw DELP
DayDeaMeSmDELP20220731,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220731,Daily deaths mean smooth forecast only DELP
update_date20220801,update date
DayDeaMeRaDELP20220801,Daily deaths mean raw DELP
DayDeaMeSmDELP20220801,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220801,Daily deaths mean smooth forecast only DELP
update_date20220802,update date
DayDeaMeRaDELP20220802,Daily deaths mean raw DELP
DayDeaMeSmDELP20220802,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220802,Daily deaths mean smooth forecast only DELP
update_date20220803,update date
DayDeaMeRaDELP20220803,Daily deaths mean raw DELP
DayDeaMeSmDELP20220803,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220803,Daily deaths mean smooth forecast only DELP
update_date20220804,update date
DayDeaMeRaDELP20220804,Daily deaths mean raw DELP
DayDeaMeSmDELP20220804,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220804,Daily deaths mean smooth forecast only DELP
update_date20220805,update date
DayDeaMeRaDELP20220805,Daily deaths mean raw DELP
DayDeaMeSmDELP20220805,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220805,Daily deaths mean smooth forecast only DELP
update_date20220806,update date
DayDeaMeRaDELP20220806,Daily deaths mean raw DELP
DayDeaMeSmDELP20220806,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220806,Daily deaths mean smooth forecast only DELP
update_date20220807,update date
DayDeaMeRaDELP20220807,Daily deaths mean raw DELP
DayDeaMeSmDELP20220807,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220807,Daily deaths mean smooth forecast only DELP
update_date20220808,update date
DayDeaMeRaDELP20220808,Daily deaths mean raw DELP
DayDeaMeSmDELP20220808,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220808,Daily deaths mean smooth forecast only DELP
update_date20220809,update date
DayDeaMeRaDELP20220809,Daily deaths mean raw DELP
DayDeaMeSmDELP20220809,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220809,Daily deaths mean smooth forecast only DELP
update_date20220810,update date
DayDeaMeRaDELP20220810,Daily deaths mean raw DELP
DayDeaMeSmDELP20220810,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220810,Daily deaths mean smooth forecast only DELP
update_date20220811,update date
DayDeaMeRaDELP20220811,Daily deaths mean raw DELP
DayDeaMeSmDELP20220811,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220811,Daily deaths mean smooth forecast only DELP
update_date20220812,update date
DayDeaMeRaDELP20220812,Daily deaths mean raw DELP
DayDeaMeSmDELP20220812,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220812,Daily deaths mean smooth forecast only DELP
update_date20220813,update date
DayDeaMeRaDELP20220813,Daily deaths mean raw DELP
DayDeaMeSmDELP20220813,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220813,Daily deaths mean smooth forecast only DELP
update_date20220814,update date
DayDeaMeRaDELP20220814,Daily deaths mean raw DELP
DayDeaMeSmDELP20220814,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220814,Daily deaths mean smooth forecast only DELP
update_date20220815,update date
DayDeaMeRaDELP20220815,Daily deaths mean raw DELP
DayDeaMeSmDELP20220815,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220815,Daily deaths mean smooth forecast only DELP
update_date20220816,update date
DayDeaMeRaDELP20220816,Daily deaths mean raw DELP
DayDeaMeSmDELP20220816,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220816,Daily deaths mean smooth forecast only DELP
update_date20220817,update date
DayDeaMeRaDELP20220817,Daily deaths mean raw DELP
DayDeaMeSmDELP20220817,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220817,Daily deaths mean smooth forecast only DELP
update_date20220818,update date
DayDeaMeRaDELP20220818,Daily deaths mean raw DELP
DayDeaMeSmDELP20220818,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220818,Daily deaths mean smooth forecast only DELP
update_date20220819,update date
DayDeaMeRaDELP20220819,Daily deaths mean raw DELP
DayDeaMeSmDELP20220819,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220819,Daily deaths mean smooth forecast only DELP
update_date20220820,update date
DayDeaMeRaDELP20220820,Daily deaths mean raw DELP
DayDeaMeSmDELP20220820,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220820,Daily deaths mean smooth forecast only DELP
update_date20220821,update date
DayDeaMeRaDELP20220821,Daily deaths mean raw DELP
DayDeaMeSmDELP20220821,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220821,Daily deaths mean smooth forecast only DELP
update_date20220822,update date
DayDeaMeRaDELP20220822,Daily deaths mean raw DELP
DayDeaMeSmDELP20220822,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220822,Daily deaths mean smooth forecast only DELP
update_date20220823,update date
DayDeaMeRaDELP20220823,Daily deaths mean raw DELP
DayDeaMeSmDELP20220823,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220823,Daily deaths mean smooth forecast only DELP
update_date20220824,update date
DayDeaMeRaDELP20220824,Daily deaths mean raw DELP
DayDeaMeSmDELP20220824,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220824,Daily deaths mean smooth forecast only DELP
update_date20220825,update date
DayDeaMeRaDELP20220825,Daily deaths mean raw DELP
DayDeaMeSmDELP20220825,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220825,Daily deaths mean smooth forecast only DELP
update_date20220826,update date
DayDeaMeRaDELP20220826,Daily deaths mean raw DELP
DayDeaMeSmDELP20220826,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220826,Daily deaths mean smooth forecast only DELP
update_date20220827,update date
DayDeaMeRaDELP20220827,Daily deaths mean raw DELP
DayDeaMeSmDELP20220827,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220827,Daily deaths mean smooth forecast only DELP
update_date20220828,update date
DayDeaMeRaDELP20220828,Daily deaths mean raw DELP
DayDeaMeSmDELP20220828,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220828,Daily deaths mean smooth forecast only DELP
update_date20220829,update date
DayDeaMeRaDELP20220829,Daily deaths mean raw DELP
DayDeaMeSmDELP20220829,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220829,Daily deaths mean smooth forecast only DELP
update_date20220830,update date
DayDeaMeRaDELP20220830,Daily deaths mean raw DELP
DayDeaMeSmDELP20220830,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220830,Daily deaths mean smooth forecast only DELP
update_date20220831,update date
DayDeaMeRaDELP20220831,Daily deaths mean raw DELP
DayDeaMeSmDELP20220831,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220831,Daily deaths mean smooth forecast only DELP
update_date20220901,update date
DayDeaMeRaDELP20220901,Daily deaths mean raw DELP
DayDeaMeSmDELP20220901,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220901,Daily deaths mean smooth forecast only DELP
update_date20220902,update date
DayDeaMeRaDELP20220902,Daily deaths mean raw DELP
DayDeaMeSmDELP20220902,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220902,Daily deaths mean smooth forecast only DELP
update_date20220903,update date
DayDeaMeRaDELP20220903,Daily deaths mean raw DELP
DayDeaMeSmDELP20220903,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220903,Daily deaths mean smooth forecast only DELP
update_date20220904,update date
DayDeaMeRaDELP20220904,Daily deaths mean raw DELP
DayDeaMeSmDELP20220904,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220904,Daily deaths mean smooth forecast only DELP
update_date20220905,update date
DayDeaMeRaDELP20220905,Daily deaths mean raw DELP
DayDeaMeSmDELP20220905,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220905,Daily deaths mean smooth forecast only DELP
update_date20220906,update date
DayDeaMeRaDELP20220906,Daily deaths mean raw DELP
DayDeaMeSmDELP20220906,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220906,Daily deaths mean smooth forecast only DELP
update_date20220907,update date
DayDeaMeRaDELP20220907,Daily deaths mean raw DELP
DayDeaMeSmDELP20220907,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220907,Daily deaths mean smooth forecast only DELP
update_date20220908,update date
DayDeaMeRaDELP20220908,Daily deaths mean raw DELP
DayDeaMeSmDELP20220908,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220908,Daily deaths mean smooth forecast only DELP
update_date20220909,update date
DayDeaMeRaDELP20220909,Daily deaths mean raw DELP
DayDeaMeSmDELP20220909,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220909,Daily deaths mean smooth forecast only DELP
update_date20220910,update date
DayDeaMeRaDELP20220910,Daily deaths mean raw DELP
DayDeaMeSmDELP20220910,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220910,Daily deaths mean smooth forecast only DELP
update_date20220911,update date
DayDeaMeRaDELP20220911,Daily deaths mean raw DELP
DayDeaMeSmDELP20220911,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220911,Daily deaths mean smooth forecast only DELP
update_date20220912,update date
DayDeaMeRaDELP20220912,Daily deaths mean raw DELP
DayDeaMeSmDELP20220912,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220912,Daily deaths mean smooth forecast only DELP
update_date20220913,update date
DayDeaMeRaDELP20220913,Daily deaths mean raw DELP
DayDeaMeSmDELP20220913,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220913,Daily deaths mean smooth forecast only DELP
update_date20220914,update date
DayDeaMeRaDELP20220914,Daily deaths mean raw DELP
DayDeaMeSmDELP20220914,Daily deaths mean smooth DELP
DayDeaMeFoDELP20220914,Daily deaths mean smooth forecast only DELP
DayDeaMeSmJOHNCMR,Daily deaths smooth mean JOHN CMR
DayDeaMeSmIHME20221216,Daily deaths mean smoothed IHME
seir_cumulative_unscaled_mean,IHME Cumulative reported deaths mean estimate
DayDeaMeRaIHME20221216,Daily deaths mean raw IHME
DayDeaMeFoIHME20221216,Daily deaths mean smooth forecast only IHME
update_date20221216,update date
epoch20221216,epoch IHME
DayDeaMeRaIHME20200625,Daily deaths mean raw IHME
DayDeaMeSmIHME20200625,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200625,Daily deaths mean smooth forecast only IHME
update_date20200625,update date
epoch20200625,epoch IHME
DayDeaMeRaIHME20200629,Daily deaths mean raw IHME
DayDeaMeSmIHME20200629,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200629,Daily deaths mean smooth forecast only IHME
update_date20200629,update date
epoch20200629,epoch IHME
DayDeaMeRaIHME20200707,Daily deaths mean raw IHME
DayDeaMeSmIHME20200707,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200707,Daily deaths mean smooth forecast only IHME
update_date20200707,update date
epoch20200707,epoch IHME
DayDeaMeRaIHME20200714,Daily deaths mean raw IHME
DayDeaMeSmIHME20200714,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200714,Daily deaths mean smooth forecast only IHME
update_date20200714,update date
epoch20200714,epoch IHME
DayDeaMeRaIHME20200722,Daily deaths mean raw IHME
DayDeaMeSmIHME20200722,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200722,Daily deaths mean smooth forecast only IHME
update_date20200722,update date
epoch20200722,epoch IHME
location_id,location id IHME
DayDeaMeRaIHME20200730,Daily deaths mean raw IHME
DayDeaMeSmIHME20200730,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200730,Daily deaths mean smooth forecast only IHME
update_date20200730,update date
epoch20200730,epoch IHME
DayDeaMeRaIHME20200806,Daily deaths mean raw IHME
DayDeaMeSmIHME20200806,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200806,Daily deaths mean smooth forecast only IHME
update_date20200806,update date
epoch20200806,epoch IHME
DayDeaMeRaIHME20200821,Daily deaths mean raw IHME
DayDeaMeSmIHME20200821,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200821,Daily deaths mean smooth forecast only IHME
update_date20200821,update date
epoch20200821,epoch IHME
DayDeaMeRaIHME20200827,Daily deaths mean raw IHME
DayDeaMeSmIHME20200827,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200827,Daily deaths mean smooth forecast only IHME
update_date20200827,update date
epoch20200827,epoch IHME
DayDeaMeRaIHME20200903,Daily deaths mean raw IHME
DayDeaMeSmIHME20200903,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200903,Daily deaths mean smooth forecast only IHME
update_date20200903,update date
epoch20200903,epoch IHME
DayDeaMeRaIHME20200911,Daily deaths mean raw IHME
DayDeaMeSmIHME20200911,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200911,Daily deaths mean smooth forecast only IHME
update_date20200911,update date
epoch20200911,epoch IHME
DayDeaMeRaIHME20200918,Daily deaths mean raw IHME
DayDeaMeSmIHME20200918,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200918,Daily deaths mean smooth forecast only IHME
update_date20200918,update date
epoch20200918,epoch IHME
DayDeaMeRaIHME20200924,Daily deaths mean raw IHME
DayDeaMeSmIHME20200924,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20200924,Daily deaths mean smooth forecast only IHME
update_date20200924,update date
epoch20200924,epoch IHME
DayDeaMeRaIHME20201002,Daily deaths mean raw IHME
DayDeaMeSmIHME20201002,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201002,Daily deaths mean smooth forecast only IHME
update_date20201002,update date
epoch20201002,epoch IHME
DayDeaMeRaIHME20201009,Daily deaths mean raw IHME
DayDeaMeSmIHME20201009,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201009,Daily deaths mean smooth forecast only IHME
update_date20201009,update date
epoch20201009,epoch IHME
DayDeaMeRaIHME20201015,Daily deaths mean raw IHME
DayDeaMeSmIHME20201015,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201015,Daily deaths mean smooth forecast only IHME
update_date20201015,update date
epoch20201015,epoch IHME
DayDeaMeRaIHME20201022,Daily deaths mean raw IHME
DayDeaMeSmIHME20201022,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201022,Daily deaths mean smooth forecast only IHME
epoch20201022,epoch IHME
deaths_data_type,deaths data type IHME
DayDeaMeRaIHME20201029,Daily deaths mean raw IHME
DayDeaMeSmIHME20201029,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201029,Daily deaths mean smooth forecast only IHME
update_date20201029,update date
epoch20201029,epoch IHME
DayDeaMeRaIHME20201112,Daily deaths mean raw IHME
DayDeaMeSmIHME20201112,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201112,Daily deaths mean smooth forecast only IHME
update_date20201112,update date
epoch20201112,epoch IHME
DayDeaMeRaIHME20201119,Daily deaths mean raw IHME
DayDeaMeSmIHME20201119,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201119,Daily deaths mean smooth forecast only IHME
epoch20201119,epoch IHME
DayDeaMeRaIHME20201203,Daily deaths mean raw IHME
DayDeaMeSmIHME20201203,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201203,Daily deaths mean smooth forecast only IHME
epoch20201203,epoch IHME
DayDeaMeRaIHME20201210,Daily deaths mean raw IHME
DayDeaMeSmIHME20201210,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201210,Daily deaths mean smooth forecast only IHME
update_date20201210,update date
epoch20201210,epoch IHME
DayDeaMeRaIHME20201217,Daily deaths mean raw IHME
DayDeaMeSmIHME20201217,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201217,Daily deaths mean smooth forecast only IHME
epoch20201217,epoch IHME
DayDeaMeRaIHME20201223,Daily deaths mean raw IHME
DayDeaMeSmIHME20201223,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20201223,Daily deaths mean smooth forecast only IHME
update_date20201223,update date
epoch20201223,epoch IHME
DayDeaMeRaIHME20210115,Daily deaths mean raw IHME
DayDeaMeSmIHME20210115,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210115,Daily deaths mean smooth forecast only IHME
update_date20210115,update date
epoch20210115,epoch IHME
DayDeaMeRaIHME20210122,Daily deaths mean raw IHME
DayDeaMeSmIHME20210122,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210122,Daily deaths mean smooth forecast only IHME
update_date20210122,update date
epoch20210122,epoch IHME
DayDeaMeRaIHME20210128,Daily deaths mean raw IHME
DayDeaMeSmIHME20210128,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210128,Daily deaths mean smooth forecast only IHME
epoch20210128,epoch IHME
DayDeaMeRaIHME20210204,Daily deaths mean raw IHME
DayDeaMeSmIHME20210204,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210204,Daily deaths mean smooth forecast only IHME
update_date20210204,update date
epoch20210204,epoch IHME
DayDeaMeRaIHME20210212,Daily deaths mean raw IHME
DayDeaMeSmIHME20210212,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210212,Daily deaths mean smooth forecast only IHME
update_date20210212,update date
epoch20210212,epoch IHME
DayDeaMeRaIHME20210220,Daily deaths mean raw IHME
DayDeaMeSmIHME20210220,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210220,Daily deaths mean smooth forecast only IHME
update_date20210220,update date
epoch20210220,epoch IHME
DayDeaMeRaIHME20210225,Daily deaths mean raw IHME
DayDeaMeSmIHME20210225,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210225,Daily deaths mean smooth forecast only IHME
epoch20210225,epoch IHME
DayDeaMeRaIHME20210306,Daily deaths mean raw IHME
DayDeaMeSmIHME20210306,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210306,Daily deaths mean smooth forecast only IHME
update_date20210306,update date
epoch20210306,epoch IHME
DayDeaMeRaIHME20210311,Daily deaths mean raw IHME
DayDeaMeSmIHME20210311,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210311,Daily deaths mean smooth forecast only IHME
epoch20210311,epoch IHME
DayDeaMeRaIHME20210317,Daily deaths mean raw IHME
DayDeaMeSmIHME20210317,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210317,Daily deaths mean smooth forecast only IHME
update_date20210317,update date
epoch20210317,epoch IHME
DayDeaMeRaIHME20210325,Daily deaths mean raw IHME
DayDeaMeSmIHME20210325,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210325,Daily deaths mean smooth forecast only IHME
epoch20210325,epoch IHME
DayDeaMeRaIHME20210401,Daily deaths mean raw IHME
DayDeaMeSmIHME20210401,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210401,Daily deaths mean smooth forecast only IHME
update_date20210401,update date
epoch20210401,epoch IHME
DayDeaMeRaIHME20210409,Daily deaths mean raw IHME
DayDeaMeSmIHME20210409,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210409,Daily deaths mean smooth forecast only IHME
update_date20210409,update date
epoch20210409,epoch IHME
DayDeaMeRaIHME20210416,Daily deaths mean raw IHME
DayDeaMeSmIHME20210416,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210416,Daily deaths mean smooth forecast only IHME
update_date20210416,update date
epoch20210416,epoch IHME
DayDeaMeRaIHME20210423,Daily deaths mean raw IHME
DayDeaMeSmIHME20210423,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210423,Daily deaths mean smooth forecast only IHME
update_date20210423,update date
epoch20210423,epoch IHME
DayDeaMeRaIHME20210506,Daily deaths mean raw IHME
DayDeaMeSmIHME20210506,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210506,Daily deaths mean smooth forecast only IHME
epoch20210506,epoch IHME
DayDeaMeRaIHME20210514,Daily deaths mean raw IHME
DayDeaMeSmIHME20210514,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210514,Daily deaths mean smooth forecast only IHME
update_date20210514,update date
epoch20210514,epoch IHME
DayDeaMeRaIHME20210521,Daily deaths mean raw IHME
DayDeaMeSmIHME20210521,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210521,Daily deaths mean smooth forecast only IHME
update_date20210521,update date
epoch20210521,epoch IHME
DayDeaMeRaIHME20210528,Daily deaths mean raw IHME
DayDeaMeSmIHME20210528,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210528,Daily deaths mean smooth forecast only IHME
update_date20210528,update date
epoch20210528,epoch IHME
DayDeaMeRaIHME20210604,Daily deaths mean raw IHME
DayDeaMeSmIHME20210604,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210604,Daily deaths mean smooth forecast only IHME
update_date20210604,update date
epoch20210604,epoch IHME
DayDeaMeRaIHME20210610,Daily deaths mean raw IHME
DayDeaMeSmIHME20210610,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210610,Daily deaths mean smooth forecast only IHME
epoch20210610,epoch IHME
DayDeaMeRaIHME20210618,Daily deaths mean raw IHME
DayDeaMeSmIHME20210618,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210618,Daily deaths mean smooth forecast only IHME
update_date20210618,update date
epoch20210618,epoch IHME
DayDeaMeRaIHME20210625,Daily deaths mean raw IHME
DayDeaMeSmIHME20210625,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210625,Daily deaths mean smooth forecast only IHME
update_date20210625,update date
epoch20210625,epoch IHME
DayDeaMeRaIHME20210702,Daily deaths mean raw IHME
DayDeaMeSmIHME20210702,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210702,Daily deaths mean smooth forecast only IHME
update_date20210702,update date
epoch20210702,epoch IHME
DayDeaMeRaIHME20210715,Daily deaths mean raw IHME
DayDeaMeSmIHME20210715,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210715,Daily deaths mean smooth forecast only IHME
epoch20210715,epoch IHME
DayDeaMeRaIHME20210723,Daily deaths mean raw IHME
DayDeaMeSmIHME20210723,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210723,Daily deaths mean smooth forecast only IHME
update_date20210723,update date
epoch20210723,epoch IHME
DayDeaMeRaIHME20210730,Daily deaths mean raw IHME
DayDeaMeSmIHME20210730,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210730,Daily deaths mean smooth forecast only IHME
update_date20210730,update date
epoch20210730,epoch IHME
DayDeaMeRaIHME20210806,Daily deaths mean raw IHME
DayDeaMeSmIHME20210806,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210806,Daily deaths mean smooth forecast only IHME
update_date20210806,update date
epoch20210806,epoch IHME
DayDeaMeRaIHME20210820,Daily deaths mean raw IHME
DayDeaMeSmIHME20210820,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210820,Daily deaths mean smooth forecast only IHME
update_date20210820,update date
epoch20210820,epoch IHME
DayDeaMeRaIHME20210826,Daily deaths mean raw IHME
DayDeaMeSmIHME20210826,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210826,Daily deaths mean smooth forecast only IHME
epoch20210826,epoch IHME
DayDeaMeRaIHME20210902,Daily deaths mean raw IHME
DayDeaMeSmIHME20210902,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210902,Daily deaths mean smooth forecast only IHME
epoch20210902,epoch IHME
DayDeaMeRaIHME20210910,Daily deaths mean raw IHME
DayDeaMeSmIHME20210910,Daily deaths mean smoothed IHME
DayDeaMeFoIHME20210910,Daily deaths mean smooth forecast only IHME
update_date20210910,update date
epoch20210910,epoch IHME
DayDeaMeSmIHME20210916,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20210916,Daily deaths mean raw IHME
DayDeaMeFoIHME20210916,Daily deaths mean smooth forecast only IHME
epoch20210916,epoch IHME
DayDeaMeSmIHME20210923,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20210923,Daily deaths mean raw IHME
DayDeaMeFoIHME20210923,Daily deaths mean smooth forecast only IHME
epoch20210923,epoch IHME
DayDeaMeSmIHME20210930,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20210930,Daily deaths mean raw IHME
DayDeaMeFoIHME20210930,Daily deaths mean smooth forecast only IHME
epoch20210930,epoch IHME
DayDeaMeSmIHME20211015,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20211015,Daily deaths mean raw IHME
DayDeaMeFoIHME20211015,Daily deaths mean smooth forecast only IHME
update_date20211015,update date
epoch20211015,epoch IHME
DayDeaMeSmIHME20211021,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20211021,Daily deaths mean raw IHME
DayDeaMeFoIHME20211021,Daily deaths mean smooth forecast only IHME
epoch20211021,epoch IHME
DayDeaMeSmIHME20211104,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20211104,Daily deaths mean raw IHME
DayDeaMeFoIHME20211104,Daily deaths mean smooth forecast only IHME
epoch20211104,epoch IHME
DayDeaMeSmIHME20211119,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20211119,Daily deaths mean raw IHME
DayDeaMeFoIHME20211119,Daily deaths mean smooth forecast only IHME
update_date20211119,update date
epoch20211119,epoch IHME
DayDeaMeSmIHME20211221,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20211221,Daily deaths mean raw IHME
DayDeaMeFoIHME20211221,Daily deaths mean smooth forecast only IHME
update_date20211221,update date
epoch20211221,epoch IHME
DayDeaMeSmIHME20220108,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220108,Daily deaths mean raw IHME
DayDeaMeFoIHME20220108,Daily deaths mean smooth forecast only IHME
update_date20220108,update date
epoch20220108,epoch IHME
DayDeaMeSmIHME20220114,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220114,Daily deaths mean raw IHME
DayDeaMeFoIHME20220114,Daily deaths mean smooth forecast only IHME
epoch20220114,epoch IHME
DayDeaMeSmIHME20220121,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220121,Daily deaths mean raw IHME
DayDeaMeFoIHME20220121,Daily deaths mean smooth forecast only IHME
epoch20220121,epoch IHME
DayDeaMeSmIHME20220204,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220204,Daily deaths mean raw IHME
DayDeaMeFoIHME20220204,Daily deaths mean smooth forecast only IHME
epoch20220204,epoch IHME
DayDeaMeSmIHME20220218,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220218,Daily deaths mean raw IHME
DayDeaMeFoIHME20220218,Daily deaths mean smooth forecast only IHME
epoch20220218,epoch IHME
DayDeaMeSmIHME20220321,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220321,Daily deaths mean raw IHME
DayDeaMeFoIHME20220321,Daily deaths mean smooth forecast only IHME
epoch20220321,epoch IHME
DayDeaMeSmIHME20220408,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220408,Daily deaths mean raw IHME
DayDeaMeFoIHME20220408,Daily deaths mean smooth forecast only IHME
epoch20220408,epoch IHME
DayDeaMeSmIHME20220506,Daily deaths mean smoothed IHME
DayDeaMeRaIHME20220506,Daily deaths mean raw IHME
