name,varlab
DDAbPeErDELP20220527_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220526_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220525_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220524_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220523_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220522_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220521_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220520_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220519_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220518_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220517_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220516_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220515_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220514_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220513_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220512_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220511_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220510_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220509_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220508_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220507_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220506_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220505_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220504_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220503_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220502_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220501_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220430_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220429_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220428_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220427_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220426_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220425_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220424_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220423_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220422_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220421_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220420_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220419_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220418_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220417_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220416_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220415_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220414_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220413_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220412_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220411_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220410_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220409_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220408_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220407_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220406_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220405_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220404_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220403_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220402_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220401_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220331_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220330_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220329_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220328_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220327_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220326_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220325_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220324_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220323_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220322_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220321_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220320_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220319_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220318_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220317_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220316_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220315_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220314_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220313_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220312_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220311_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220310_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220309_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220308_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220307_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220306_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220305_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220304_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220303_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220302_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220301_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220228_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220227_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220226_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220225_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220224_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220223_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220222_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220221_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220220_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220219_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220218_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220217_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220216_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220215_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220214_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220213_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220212_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220211_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220210_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220209_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220208_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220207_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220206_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220205_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220204_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220203_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220202_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220201_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220131_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220130_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220129_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220128_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220127_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220126_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220125_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220124_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220123_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220122_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220121_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220120_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220119_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220118_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220117_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220116_Med1,DayDeaDELP median absolute % error by calendar months and updates
DDAbPeErDELP20220115_Med1,DayDeaDELP median absolute % error by calendar months and updates
